scientificName,vernacularName,individualCount,stateProvince,locality,decimalLongitude,decimalLatitude,eventDate,eventTime,year,month,collectionCode,locationID,location
Ortalis cinereiceps,,6,San José,"San Gerardo Reserva DÜ, San José Province, CR (9,467, -83,595)",-83.5947,9.46687,2018/10/28,,"2018","10",eBird,"9", Camino San Gerardo Los Ángeles
Ortalis cinereiceps,,3,San José,"San Gerardo Reserva DÜ, San José Province, CR (9,467, -83,595)",-83.5947,9.46687,2018/10/29,,"2018","10",eBird,"9", Camino San Gerardo Los Ángeles
Chamaepetes unicolor,,1,San José,"San Gerardo, San José Province, CR (9,467, -83,595)",-83.5947,9.46687,2018/10/29,,"2018","10",eBird,"9", Camino San Gerardo Los Ángeles
Chamaepetes unicolor,,1,San José,"San Gerardo,Reserva DÜ San José Province, CR (9,467, -83,595)",-83.5947,9.46687,2018/10/30,,"2018","10",eBird,"9", Camino San Gerardo Los Ángeles
Ortalis cinereiceps,,4,San José,"San Gerardo,Reserva DÜ San José Province, CR (9,467, -83,595)",-83.5947,9.46687,2018/10/31,,"2018","10",eBird,"9", Camino San Gerardo Los Ángeles
Ortalis cinereiceps,,3,San José,"San Gerardo,Reserva DÜ San José Province, CR (9,467, -83,595)",-83.5947,9.46687,2018/10/31,,"2018","10",eBird,"9", Camino San Gerardo Los Ángeles
Ortalis cinereiceps,,4,San José,"San Gerardo,Reserva DU San José Province, CR (9,467, -83,595)",-83.5947,9.46687,2018/11/02,,"2018","11",eBird,"9", Camino San Gerardo Los Ángeles
Ortalis cinereiceps,,3,San José,"San Gerardo Reserva DÜ, San José Province, CR (9,467, -83,595)",-83.5947,9.46687,2018/11/03,,"2018","11",eBird,"9", Camino San Gerardo Los Ángeles
Ortalis cinereiceps,,4,San José,"San Gerardo,Reserva DÜ San José Province, CR (9,467, -83,595)",-83.5947,9.46687,2018/11/05,,"2018","11",eBird,"9", Camino San Gerardo Los Ángeles
Myadestes melanops,,2,San José,"San Gerardo de Rivas, CR (9.472, -83.578)",-83.5776,9.47228,2018/11/06,,"2018","11",eBird,"10", Reserva Cloud Bridge
Ortalis cinereiceps,,12,San José,"San Gerardo,Reserva DÜ San José Province, CR (9,467, -83,595)",-83.5947,9.46687,2018/11/06,,"2018","11",eBird,"9", Camino San Gerardo Los Ángeles
Ortalis cinereiceps,,8,San José,"San Gerardo,Reserva DÜ San José Province, CR (9,467, -83,595)",-83.5947,9.46687,2018/11/07,,"2018","11",eBird,"9", Camino San Gerardo Los Ángeles
Ortalis cinereiceps,,7,San José,"San Gerardo,Reserva DÜ San José Province, CR (9,467, -83,595)",-83.5947,9.46687,2018/11/08,,"2018","11",eBird,"9", Camino San Gerardo Los Ángeles
Ortalis cinereiceps,,6,San José,"San Gerardo,Reserva DÜ San José Province, CR (9,467, -83,595)",-83.5947,9.46687,2018/11/09,,"2018","11",eBird,"9", Camino San Gerardo Los Ángeles
Ortalis cinereiceps,,6,San José,"San Gerardo,Reserva DÜ San José Province, CR (9,467, -83,595)",-83.5947,9.46685,2018/11/10,,"2018","11",eBird,"9", Camino San Gerardo Los Ángeles
Ortalis cinereiceps,,6,San José,"San Gerardo,Reserva DÜ San José Province, CR (9,467, -83,595)",-83.5947,9.46687,2018/11/11,,"2018","11",eBird,"9", Camino San Gerardo Los Ángeles
Ortalis cinereiceps,,6,San José,"San Gerardo,Reserva DÜ San José Province, CR (9,467, -83,595)",-83.5947,9.46687,2018/11/12,,"2018","11",eBird,"9", Camino San Gerardo Los Ángeles
Ortalis cinereiceps,,6,San José,"San Gerardo,Reserva DÚ San José Province, CR (9.467, -83.595)",-83.5947,9.46686,2018/11/13,,"2018","11",eBird,"9", Camino San Gerardo Los Ángeles
Ortalis cinereiceps,,8,San José,"San Gerardo,Reserva DÜ San José Province, CR (9.467, -83.595)",-83.5947,9.46686,2018/11/14,,"2018","11",eBird,"9", Camino San Gerardo Los Ángeles
Ortalis cinereiceps,,4,San José,"San Gerardo,Reserca DÜ San José Province, CR (9.467, -83.595)",-83.5947,9.46685,2018/11/15,,"2018","11",eBird,"9", Camino San Gerardo Los Ángeles
Ortalis cinereiceps,,6,San José,"San Gerardo,Reserva DÜ San José Province, CR (9.467, -83.595)",-83.5947,9.46684,2018/11/16,,"2018","11",eBird,"9", Camino San Gerardo Los Ángeles
Myadestes melanops,,2,San José,"San José, CR San Gerardo Rivas (9.47, -83.585)",-83.5849,9.47042,2018/11/17,,"2018","11",eBird,"10", Reserva Cloud Bridge
Chamaepetes unicolor,,1,San José,"San José, CR San Gerardo Rivas (9.47, -83.585)",-83.5849,9.47042,2018/11/17,,"2018","11",eBird,"10", Reserva Cloud Bridge
Ortalis cinereiceps,,8,San José,"San José, CR San Gerardo Rivas (9.47, -83.585)",-83.5849,9.47042,2018/11/17,,"2018","11",eBird,"10", Reserva Cloud Bridge
Ortalis cinereiceps,,2,San José,"San Gerardo,Reserva DÜ San José Province, CR (9.467, -83.595)",-83.5947,9.46684,2018/11/18,,"2018","11",eBird,"9", Camino San Gerardo Los Ángeles
Ortalis cinereiceps,,5,San José,"San Gerardo,Reserva DÜ San José Province, CR (9.467, -83.595)",-83.5947,9.46684,2018/11/20,,"2018","11",eBird,"9", Camino San Gerardo Los Ángeles
Ortalis cinereiceps,,4,San José,"San Gerardo,Reserva DÜ San José Province, CR (9.467, -83.595)",-83.5947,9.46684,2018/11/21,,"2018","11",eBird,"9", Camino San Gerardo Los Ángeles
Chamaepetes unicolor,,1,San José,"San Gerardo,Reserva DÜ San José Province, CR (9.467, -83.595)",-83.5947,9.46684,2018/11/22,,"2018","11",eBird,"9", Camino San Gerardo Los Ángeles
Pharomachrus mocinno,,1,San José,"Carretera Interamericana, San José, CR (9.55, -83.713)",-83.7135,9.55003,2018/11/27,,"2018","11",eBird,"8", Finca Martín Salazar
Ortalis cinereiceps,,5,San José,"San Gerardo de Rivas Perez Zeledon, San José, CR (9.471, -83.583)",-83.5835,9.47068,2018/11/30,,"2018","11",eBird,"10", Reserva Cloud Bridge
Trogon caligatus,,1,San José,"San Gerardo de Rivas Perez Zeledon, San José, CR (9.471, -83.583)",-83.5835,9.47068,2018/11/30,,"2018","11",eBird,"10", Reserva Cloud Bridge
Ortalis cinereiceps,,8,San José,"Ruta 242 San Gerardo, Rivas,Reserva DÜ San José, CR (9.467, -83.595)",-83.5947,9.46687,2018/12/15,,"2018","12",eBird,"9", Camino San Gerardo Los Ángeles
Trogon caligatus,,1,San José,"Ruta 242 San Gerardo, Rivas,Reserva DÜ San José, CR (9.467, -83.595)",-83.5947,9.46687,2018/12/15,,"2018","12",eBird,"9", Camino San Gerardo Los Ángeles
Chamaepetes unicolor,,1,San José,"Ruta 242 San Gerardo, Rivas,Reserva DÜ San José, CR (9.467, -83.595)",-83.5947,9.46687,2018/12/15,,"2018","12",eBird,"9", Camino San Gerardo Los Ángeles
Pharomachrus mocinno,,3,San José,Cloudbridge Nature Reserve,-83.5775,9.47211,2018/12/20,,"2018","12",eBird,"10", Reserva Cloud Bridge
Myadestes melanops,,3,San José,Cloudbridge Nature Reserve,-83.5775,9.47211,2018/12/20,,"2018","12",eBird,"10", Reserva Cloud Bridge
Chamaepetes unicolor,,1,San José,Cloudbridge Nature Reserve,-83.5775,9.47211,2018/12/20,,"2018","12",eBird,"10", Reserva Cloud Bridge
Trogon collaris,,2,San José,"San Gerardo de Rivas Perez Zeledon, San José, CR (9.471, -83.583)",-83.5835,9.47068,2018/12/22,,"2018","12",eBird,"10", Reserva Cloud Bridge
Nothocercus bonapartei,,1,San José,Cloudbridge Nature Reserve,-83.5775,9.47211,2018/12/22,,"2018","12",eBird,"10", Reserva Cloud Bridge
Ortalis cinereiceps,,7,San José,Road to Chispa,-83.592,9.46862,2018/12/23,,"2018","12",eBird,"9", Camino San Gerardo Los Ángeles
Ortalis cinereiceps,,10,San José,La Chuma,-83.5835,9.4705,2018/12/24,,"2018","12",eBird,"10", Reserva Cloud Bridge
Ortalis cinereiceps,,7,San José,"Unnamed Road, Rivas, San José, CR (9,46, -83,599)",-83.599,9.45979,2018/12/24,,"2018","12",eBird,"9", Camino San Gerardo Los Ángeles
Trogon collaris,,2,San José,Cloudbridge Nature Reserve,-83.5775,9.47211,2018/12/25,,"2018","12",eBird,"10", Reserva Cloud Bridge
Chamaepetes unicolor,,2,San José,Cloudbridge Nature Reserve,-83.5775,9.47211,2018/12/25,,"2018","12",eBird,"10", Reserva Cloud Bridge
Trogon collaris,,1,San José,,-83.573938,9.472537,2018/12/27,,"2018","12",iNaturalist,"10", Reserva Cloud Bridge
Trogon collaris,,2,San José,Cloudbridge Nature Reserve,-83.5775,9.47211,2018/12/27,,"2018","12",eBird,"10", Reserva Cloud Bridge
Trogon collaris,,2,San José,Cloudbridge Nature Reserve,-83.5775,9.47211,2018/12/27,,"2018","12",eBird,"10", Reserva Cloud Bridge
Trogon collaris,,1,San José,,-83.573941,9.472552,2018/12/27,,"2018","12",iNaturalist,"10", Reserva Cloud Bridge
Pharomachrus mocinno,,2,San José,Cloudbridge Nature Reserve,-83.5775,9.47211,2018/12/27,,"2018","12",eBird,"10", Reserva Cloud Bridge
Chamaepetes unicolor,,1,San José,Cloudbridge Nature Reserve,-83.5775,9.47211,2018/12/29,,"2018","12",eBird,"10", Reserva Cloud Bridge
Pharomachrus mocinno,,1,San José,,-83.864329,9.4386,2019/01/01,,"2019","1",iNaturalist,"2", Finca de Victor
Trogon collaris,,1,San José,Cloudbridge Nature Reserve,-83.5775,9.47211,2019/01/01,,"2019","1",eBird,"10", Reserva Cloud Bridge
Pharomachrus mocinno,,1,San José,Cloudbridge Nature Reserve,-83.5775,9.47211,2019/01/01,,"2019","1",eBird,"10", Reserva Cloud Bridge
Pharomachrus mocinno,,1,San José,Cloudbridge Nature Reserve,-83.5775,9.47211,2019/01/01,,"2019","1",eBird,"10", Reserva Cloud Bridge
Trogon caligatus,,1,San José,"Ruta 242 San Gerardo,Reserva DÜ Rivas, San José, CR (9.467, -83.595)",-83.5948,9.46681,2019/01/01,,"2019","1",eBird,"9", Camino San Gerardo Los Ángeles
Ortalis cinereiceps,,5,San José,"Ruta 242 San Gerardo,Reserva DÜ Rivas, San José, CR (9.467, -83.595)",-83.5948,9.46681,2019/01/01,,"2019","1",eBird,"9", Camino San Gerardo Los Ángeles
Chamaepetes unicolor,,1,San José,"Ruta 242 San Gerardo,Reserva DÜ Rivas, San José, CR (9.467, -83.595)",-83.5948,9.46681,2019/01/01,,"2019","1",eBird,"9", Camino San Gerardo Los Ángeles
Chamaepetes unicolor,,3,San José,Cloudbridge Nature Reserve,-83.5775,9.47211,2019/01/01,,"2019","1",eBird,"10", Reserva Cloud Bridge
Ortalis cinereiceps,,4,San José,"Reserva DÜ,Ruta 242 San Gerardo, Rivas, San José, CR (9.467, -83.595)",-83.5948,9.46679,2019/01/02,,"2019","1",eBird,"9", Camino San Gerardo Los Ángeles
Myadestes melanops,,2,San José,Cloudbridge Nature Reserve,-83.5775,9.47211,2019/01/03,,"2019","1",eBird,"10", Reserva Cloud Bridge
Chamaepetes unicolor,,3,San José,Cloudbridge Nature Reserve,-83.5775,9.47211,2019/01/03,,"2019","1",eBird,"10", Reserva Cloud Bridge
Myadestes melanops,,1,San José,Cloudbridge Nature Reserve,-83.5775,9.47211,2019/01/11,,"2019","1",eBird,"10", Reserva Cloud Bridge
Ortalis cinereiceps,,5,San José,"Casa de Rolo, Jardin de Colibris. Rivas, San José, CR (9.471, -83.583)",-83.5835,9.47069,2019/01/12,,"2019","1",eBird,"10", Reserva Cloud Bridge
Myadestes melanops,,3,San José,Cloudbridge Nature Reserve,-83.5775,9.47211,2019/01/12,,"2019","1",eBird,"10", Reserva Cloud Bridge
Trogon collaris,,1,San José,Cloudbridge Nature Reserve,-83.5775,9.47211,2019/01/12,,"2019","1",eBird,"10", Reserva Cloud Bridge
Myadestes melanops,,1,San José,Cloudbridge Nature Reserve,-83.5775,9.47211,2019/01/13,,"2019","1",eBird,"10", Reserva Cloud Bridge
Myadestes melanops,,1,San José,Cloudbridge Nature Reserve,-83.5775,9.47211,2019/01/13,,"2019","1",eBird,"10", Reserva Cloud Bridge
Trogon rufus,,1,San José,Cloudbridge Nature Reserve,-83.5775,9.47211,2019/01/15,,"2019","1",eBird,"10", Reserva Cloud Bridge
Trogon caligatus,,1,San José,Cloudbridge Nature Reserve,-83.5775,9.47211,2019/01/15,,"2019","1",eBird,"10", Reserva Cloud Bridge
Trogon bairdii,,1,San José,Cloudbridge Nature Reserve,-83.5775,9.47211,2019/01/15,,"2019","1",eBird,"10", Reserva Cloud Bridge
Pharomachrus mocinno,,1,San José,Cloudbridge Nature Reserve,-83.5775,9.47211,2019/01/15,,"2019","1",eBird,"10", Reserva Cloud Bridge
Trogon collaris,,1,San José,Cloudbridge Nature Reserve,-83.5775,9.47211,2019/01/15,,"2019","1",eBird,"10", Reserva Cloud Bridge
Myadestes melanops,,1,San José,Cloudbridge Nature Reserve,-83.5775,9.47211,2019/01/15,,"2019","1",eBird,"10", Reserva Cloud Bridge
Ortalis cinereiceps,,7,San José,Cloudbridge Nature Reserve,-83.5775,9.47211,2019/01/15,,"2019","1",eBird,"10", Reserva Cloud Bridge
Myadestes melanops,,1,San José,Cloudbridge Nature Reserve,-83.5775,9.47211,2019/01/15,,"2019","1",eBird,"10", Reserva Cloud Bridge
Chamaepetes unicolor,,1,San José,Cloudbridge Nature Reserve,-83.5775,9.47211,2019/01/15,,"2019","1",eBird,"10", Reserva Cloud Bridge
Trogon collaris,,1,San José,Cloudbridge Nature Reserve,-83.5775,9.47211,2019/01/15,,"2019","1",eBird,"10", Reserva Cloud Bridge
Trogon massena,,1,San José,Cloudbridge Nature Reserve,-83.5775,9.47211,2019/01/15,,"2019","1",eBird,"10", Reserva Cloud Bridge
Chamaepetes unicolor,,1,San José,Cloudbridge Nature Reserve,-83.5775,9.47211,2019/01/16,,"2019","1",eBird,"10", Reserva Cloud Bridge
Chamaepetes unicolor,,1,San José,La Chuma,-83.5835,9.4705,2019/01/17,,"2019","1",eBird,"10", Reserva Cloud Bridge
Myadestes melanops,,1,San José,Cloudbridge Nature Reserve,-83.5775,9.47211,2019/01/18,,"2019","1",eBird,"10", Reserva Cloud Bridge
Myadestes melanops,,2,San José,"San Gerardo Rivas, San José, CR (9.468, -83.585)",-83.5853,9.46839,2019/01/18,,"2019","1",eBird,"10", Reserva Cloud Bridge
Chamaepetes unicolor,,1,San José,"San Gerardo Rivas, San José, CR (9.468, -83.585)",-83.5853,9.46839,2019/01/18,,"2019","1",eBird,"10", Reserva Cloud Bridge
Ortalis cinereiceps,,3,San José,Los Angeles Trail,-83.585,9.4659,2019/01/20,,"2019","1",eBird,"10", Reserva Cloud Bridge
Ortalis cinereiceps,,3,San José,Los Angeles Trail,-83.585,9.4659,2019/01/20,,"2019","1",eBird,"10", Reserva Cloud Bridge
Ortalis cinereiceps,,4,San José,El Pelicano Hotel,-83.5823,9.47203,2019/01/22,,"2019","1",eBird,"10", Reserva Cloud Bridge
Trogon collaris,,2,San José,Cloudbridge Nature Reserve,-83.5775,9.47211,2019/01/22,,"2019","1",eBird,"10", Reserva Cloud Bridge
Myadestes melanops,,3,San José,Cloudbridge Nature Reserve,-83.5775,9.47211,2019/01/22,,"2019","1",eBird,"10", Reserva Cloud Bridge
Trogon caligatus,,1,San José,Cloudbridge Nature Reserve,-83.5775,9.47211,2019/01/23,,"2019","1",eBird,"10", Reserva Cloud Bridge
Chamaepetes unicolor,,1,San José,Cloudbridge Nature Reserve,-83.5777,9.47229,2019/01/23,,"2019","1",eBird,"10", Reserva Cloud Bridge
Ortalis cinereiceps,,3,San José,Cloudbridge Nature Reserve,-83.5775,9.47211,2019/01/23,,"2019","1",eBird,"10", Reserva Cloud Bridge
Trogon rufus,,1,San José,Cloudbridge Nature Reserve,-83.5775,9.47211,2019/01/23,,"2019","1",eBird,"10", Reserva Cloud Bridge
Chamaepetes unicolor,,1,San José,Cloudbridge Nature Reserve,-83.5775,9.47211,2019/01/23,,"2019","1",eBird,"10", Reserva Cloud Bridge
Pharomachrus mocinno,,1,San José,Cloudbridge Nature Reserve,-83.5777,9.47229,2019/01/23,,"2019","1",eBird,"10", Reserva Cloud Bridge
Ortalis cinereiceps,,7,San José,Cloudbridge Nature Reserve,-83.5777,9.47229,2019/01/23,,"2019","1",eBird,"10", Reserva Cloud Bridge
Trogon collaris,,1,San José,Cloudbridge Nature Reserve,-83.5777,9.47229,2019/01/23,,"2019","1",eBird,"10", Reserva Cloud Bridge
Myadestes melanops,,1,San José,Cloudbridge Nature Reserve,-83.5777,9.47229,2019/01/23,,"2019","1",eBird,"10", Reserva Cloud Bridge
Ortalis cinereiceps,,3,San José,San Gerardo de Rivas,-83.5998,9.46468,2019/01/24,,"2019","1",eBird,"9", Camino San Gerardo Los Ángeles
Chamaepetes unicolor,,1,San José,Cloudbridge Nature Reserve,-83.5775,9.47211,2019/01/24,,"2019","1",eBird,"10", Reserva Cloud Bridge
Trogon collaris,,1,San José,Cloudbridge Nature Reserve,-83.5775,9.47211,2019/01/24,,"2019","1",eBird,"10", Reserva Cloud Bridge
Myadestes melanops,,3,San José,Cloudbridge Nature Reserve,-83.5775,9.47211,2019/01/24,,"2019","1",eBird,"10", Reserva Cloud Bridge
Trogon collaris,,1,San José,San Gerardo de Rivas,-83.6026,9.46352,2019/01/24,,"2019","1",eBird,"9", Camino San Gerardo Los Ángeles
Ortalis cinereiceps,,2,San José,PN Chirripó--Casa Guardaparques,-83.601,9.46354,2019/01/25,,"2019","1",eBird,"9", Camino San Gerardo Los Ángeles
Myadestes melanops,,1,San José,PN Chirripó -- Entrance to the park trail,-83.5847,9.46933,2019/01/25,,"2019","1",eBird,"10", Reserva Cloud Bridge
Ortalis cinereiceps,,4,San José,"Casa de Rolo, Jardin de Colibris. Rivas, San José, CR (9.471, -83.583)",-83.5835,9.47069,2019/01/25,,"2019","1",eBird,"10", Reserva Cloud Bridge
Chamaepetes unicolor,,4,San José,PN Chirripó -- Entrance to the park trail,-83.5847,9.46933,2019/01/25,,"2019","1",eBird,"10", Reserva Cloud Bridge
Myadestes melanops,,1,San José,PN Chirripó -- Entrance to the park trail,-83.5847,9.46933,2019/01/25,,"2019","1",eBird,"10", Reserva Cloud Bridge
Chamaepetes unicolor,,4,San José,PN Chirripó -- Entrance to the park trail,-83.5847,9.46933,2019/01/25,,"2019","1",eBird,"10", Reserva Cloud Bridge
Trogon collaris,,1,San José,"(9,467, -83,594)",-83.594,9.46684,2019/01/26,,"2019","1",eBird,"9", Camino San Gerardo Los Ángeles
Myadestes melanops,,2,San José,"Rivas, San José, CR (9.472, -83.578)",-83.5777,9.47213,2019/01/26,,"2019","1",eBird,"10", Reserva Cloud Bridge
Trogon rufus,,1,San José,Cloudbridge Nature Reserve,-83.5775,9.47211,2019/01/26,,"2019","1",eBird,"10", Reserva Cloud Bridge
Ortalis cinereiceps,,2,San José,San Gerardo de Rivas,-83.6026,9.46352,2019/01/26,,"2019","1",eBird,"9", Camino San Gerardo Los Ángeles
Chamaepetes unicolor,,1,San José,Cloudbridge Nature Reserve,-83.5775,9.47211,2019/01/26,,"2019","1",eBird,"10", Reserva Cloud Bridge
Chamaepetes unicolor,,1,San José,Km1,-83.5828,9.46482,2019/01/26,,"2019","1",eBird,"10", Reserva Cloud Bridge
Myadestes melanops,,1,San José,Km0,-83.5845,9.46961,2019/01/26,,"2019","1",eBird,"10", Reserva Cloud Bridge
Myadestes melanops,,7,San José,Cloudbridge Nature Reserve,-83.5775,9.47211,2019/01/26,,"2019","1",eBird,"10", Reserva Cloud Bridge
Trogon collaris,,1,San José,Cloudbridge Nature Reserve,-83.5775,9.47211,2019/01/26,,"2019","1",eBird,"10", Reserva Cloud Bridge
Trogon rufus,,1,San José,Cloudbridge Nature Reserve,-83.5775,9.47211,2019/01/26,,"2019","1",eBird,"10", Reserva Cloud Bridge
Trogon collaris,,2,San José,Km2,-83.5763,9.46472,2019/01/26,,"2019","1",eBird,"10", Reserva Cloud Bridge
Ortalis cinereiceps,,2,San José,Km0,-83.5845,9.46961,2019/01/26,,"2019","1",eBird,"10", Reserva Cloud Bridge
Trogon rufus,,1,San José,Cloudbridge Nature Reserve,-83.5775,9.47211,2019/01/26,,"2019","1",eBird,"10", Reserva Cloud Bridge
Myadestes melanops,,7,San José,Cloudbridge Nature Reserve,-83.5775,9.47211,2019/01/26,,"2019","1",eBird,"10", Reserva Cloud Bridge
Ortalis cinereiceps,,2,San José,San Gerardo de Rivas,-83.5998,9.46468,2019/01/26,,"2019","1",eBird,"9", Camino San Gerardo Los Ángeles
Trogon collaris,,1,San José,Cloudbridge Nature Reserve,-83.5775,9.47211,2019/01/26,,"2019","1",eBird,"10", Reserva Cloud Bridge
Ortalis cinereiceps,,2,San José,San Gerardo de Rivas,-83.5998,9.46468,2019/01/26,,"2019","1",eBird,"9", Camino San Gerardo Los Ángeles
Trogon rufus,,1,San José,"Rivas, San José, CR (9.472, -83.578)",-83.5777,9.47213,2019/01/26,,"2019","1",eBird,"10", Reserva Cloud Bridge
Myadestes melanops,,7,San José,Cloudbridge Nature Reserve,-83.5775,9.47211,2019/01/26,,"2019","1",eBird,"10", Reserva Cloud Bridge
Chamaepetes unicolor,,1,San José,Cloudbridge Nature Reserve,-83.5775,9.47211,2019/01/26,,"2019","1",eBird,"10", Reserva Cloud Bridge
Chamaepetes unicolor,,1,San José,Cloudbridge Nature Reserve,-83.5775,9.47211,2019/01/26,,"2019","1",eBird,"10", Reserva Cloud Bridge
Myadestes melanops,,3,San José,Cloudbridge Nature Reserve,-83.5775,9.47211,2019/01/30,,"2019","1",eBird,"10", Reserva Cloud Bridge
Myadestes melanops,,3,San José,Cloudbridge Nature Reserve,-83.5775,9.47211,2019/01/31,,"2019","1",eBird,"10", Reserva Cloud Bridge
Chamaepetes unicolor,,2,San José,Cloudbridge Nature Reserve,-83.5775,9.47211,2019/01/31,,"2019","1",eBird,"10", Reserva Cloud Bridge
Myadestes melanops,,3,San José,Cloudbridge Nature Reserve,-83.5775,9.47211,2019/01/31,,"2019","1",eBird,"10", Reserva Cloud Bridge
Chamaepetes unicolor,,4,San José,Cloudbridge Nature Reserve,-83.5775,9.47211,2019/01/31,,"2019","1",eBird,"10", Reserva Cloud Bridge
Myadestes melanops,,2,San José,Cloudbridge Nature Reserve,-83.5775,9.47211,2019/01/31,,"2019","1",eBird,"10", Reserva Cloud Bridge
Chamaepetes unicolor,,4,San José,Cloudbridge Nature Reserve,-83.5775,9.47211,2019/01/31,,"2019","1",eBird,"10", Reserva Cloud Bridge
Chamaepetes unicolor,,4,San José,Cloudbridge Nature Reserve,-83.5775,9.47211,2019/01/31,,"2019","1",eBird,"10", Reserva Cloud Bridge
Myadestes melanops,,3,San José,Cloudbridge Nature Reserve,-83.5775,9.47211,2019/01/31,,"2019","1",eBird,"10", Reserva Cloud Bridge
Myadestes melanops,,1,San José,Cloudbridge Nature Reserve,-83.5775,9.47211,2019/02/01,,"2019","2",eBird,"10", Reserva Cloud Bridge
